name,composition,manufacturer,pack_size,mrp,is_symptomatic
Paracetamol Tablet,Paracetamol + Excipients,Pharma_95,14,115.2,True
Medicine_6398,Unknown Composition,Pharma_12,3,164.07,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_26,3,250.28,False
Medicine_1679,Unknown Composition,Pharma_39,21,160.02,False
Medicine_3830,Unknown Composition,Pharma_38,15,80.15,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_11,18,422.02,True
Sumo 500mg,Sumo + Excipients,Pharma_9,16,124.24,False
Medicine_2165,Unknown Composition,Pharma_49,10,307.87,False
Sinarest Tablet,Sinarest + Excipients,Pharma_91,11,36.9,False
Medicine_1551,Unknown Composition,Pharma_57,27,94.19,False
Sinarest Tablet,Sinarest + Excipients,Pharma_72,26,441.48,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_20,1,254.54,True
Medicine_2519,Unknown Composition,Pharma_52,3,13.96,False
Maxtra 500mg,Maxtra + Excipients,Pharma_80,21,34.69,False
Ascoril Syrup,Ascoril + Excipients,Pharma_63,8,21.05,False
Ofloxacin 500mg,Ofloxacin + Excipients,Pharma_98,14,485.87,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_60,24,361.29,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_52,26,28.43,True
Medicine_8755,Unknown Composition,Pharma_43,21,498.4,False
Medicine_8216,Unknown Composition,Pharma_87,26,335.49,False
Maxtra 650mg,Maxtra + Excipients,Pharma_68,11,377.01,False
Otrivin 500mg,Otrivin + Excipients,Pharma_72,14,402.13,False
Medicine_7819,Unknown Composition,Pharma_66,11,233.74,False
Medicine_2509,Unknown Composition,Pharma_44,10,301.91,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_47,22,134.58,True
Combiflam Syrup,Combiflam + Excipients,Pharma_56,21,410.49,False
Medicine_2959,Unknown Composition,Pharma_3,11,289.69,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_56,10,160.26,False
Medicine_8977,Unknown Composition,Pharma_7,4,379.57,False
Sumo 650mg,Sumo + Excipients,Pharma_83,29,406.59,False
Medicine_6201,Unknown Composition,Pharma_42,16,49.79,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_38,13,289.4,False
Augmentin Tablet,Augmentin + Excipients,Pharma_94,18,305.42,False
Volini Tablet,Volini + Excipients,Pharma_90,14,258.17,False
Medicine_8817,Unknown Composition,Pharma_63,15,403.99,False
Medicine_8969,Unknown Composition,Pharma_28,4,390.92,False
Dextromethorphan Syrup,Dextromethorphan + Excipients,Pharma_54,9,183.92,False
Augmentin Tablet,Augmentin + Excipients,Pharma_71,5,150.12,False
Medicine_3162,Unknown Composition,Pharma_13,8,84.7,False
Medicine_2375,Unknown Composition,Pharma_62,29,289.09,False
Ambroxol Syrup,Ambroxol + Excipients,Pharma_13,14,235.59,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_80,28,207.13,True
Benadryl Syrup,Benadryl + Excipients,Pharma_63,9,298.63,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_28,17,57.4,True
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_13,8,198.07,True
Medicine_1456,Unknown Composition,Pharma_56,21,389.91,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_66,6,349.36,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_74,7,146.67,True
Medicine_6230,Unknown Composition,Pharma_23,8,345.47,False
Otrivin Tablet,Otrivin + Excipients,Pharma_79,2,85.6,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_31,2,247.54,False
Ascoril Tablet,Ascoril + Excipients,Pharma_70,11,267.23,False
Medicine_5793,Unknown Composition,Pharma_69,2,15.15,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_1,3,452.82,True
Medicine_3860,Unknown Composition,Pharma_86,11,24.46,False
Crocin 500mg,Crocin + Excipients,Pharma_1,3,475.87,False
Medicine_8820,Unknown Composition,Pharma_88,20,96.18,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_52,10,318.23,True
Medicine_6165,Unknown Composition,Pharma_3,9,199.9,False
Azithromycin Tablet,Azithromycin + Excipients,Pharma_8,1,100.95,True
Diclofenac Syrup,Diclofenac + Excipients,Pharma_50,7,463.37,False
Medicine_2296,Unknown Composition,Pharma_78,16,151.99,False
Amoxicillin Tablet,Amoxicillin + Excipients,Pharma_44,29,194.9,False
Medicine_3996,Unknown Composition,Pharma_59,24,340.78,False
Medicine_2059,Unknown Composition,Pharma_89,3,395.94,False
Ascoril Syrup,Ascoril + Excipients,Pharma_79,14,163.85,False
Medicine_6054,Unknown Composition,Pharma_91,27,315.19,False
Sumo Syrup,Sumo + Excipients,Pharma_41,9,198.99,False
Tramadol Syrup,Tramadol + Excipients,Pharma_21,13,252.44,False
Cetirizine 500mg,Cetirizine + Excipients,Pharma_44,24,173.27,True
Augmentin Tablet,Augmentin + Excipients,Pharma_64,21,382.28,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_26,26,217.78,True
Medicine_9556,Unknown Composition,Pharma_76,24,337.03,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_69,7,317.23,True
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_77,29,308.32,True
Volini Tablet,Volini + Excipients,Pharma_76,21,292.98,False
Medicine_5547,Unknown Composition,Pharma_58,24,105.42,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_13,1,284.72,False
Sinarest 650mg,Sinarest + Excipients,Pharma_68,20,318.22,False
Dextromethorphan 500mg,Dextromethorphan + Excipients,Pharma_91,26,104.25,False
Ascoril 650mg,Ascoril + Excipients,Pharma_16,9,179.74,False
Combiflam Tablet,Combiflam + Excipients,Pharma_45,7,347.97,False
Cetirizine Tablet,Cetirizine + Excipients,Pharma_40,5,231.44,True
Tramadol 650mg,Tramadol + Excipients,Pharma_16,21,215.71,False
Ibuprofen Syrup,Ibuprofen + Excipients,Pharma_94,1,259.34,False
Crocin Tablet,Crocin + Excipients,Pharma_95,20,37.83,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_86,19,439.01,True
Levocetirizine 500mg,Levocetirizine + Excipients,Pharma_86,8,435.83,True
Medicine_3886,Unknown Composition,Pharma_44,17,291.13,False
Medicine_8771,Unknown Composition,Pharma_85,27,163.74,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_72,28,127.26,False
Cetirizine Tablet,Cetirizine + Excipients,Pharma_6,22,406.25,True
Medicine_9430,Unknown Composition,Pharma_39,11,101.43,False
Medicine_6416,Unknown Composition,Pharma_58,27,210.54,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_88,21,12.92,True
Medicine_9067,Unknown Composition,Pharma_69,15,37.52,False
Crocin Syrup,Crocin + Excipients,Pharma_45,12,201.54,False
Sinarest 500mg,Sinarest + Excipients,Pharma_52,29,143.13,False
Ofloxacin 650mg,Ofloxacin + Excipients,Pharma_57,24,129.69,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_10,5,237.37,True
Diclofenac 650mg,Diclofenac + Excipients,Pharma_94,5,242.05,False
Medicine_8201,Unknown Composition,Pharma_46,24,331.67,False
Medicine_3349,Unknown Composition,Pharma_77,9,179.48,False
Medicine_4456,Unknown Composition,Pharma_38,22,118.6,False
Volini Tablet,Volini + Excipients,Pharma_87,6,159.08,False
Medicine_9708,Unknown Composition,Pharma_94,8,423.29,False
Sumo 650mg,Sumo + Excipients,Pharma_2,10,378.34,False
Ambroxol Syrup,Ambroxol + Excipients,Pharma_94,29,284.79,False
Medicine_7637,Unknown Composition,Pharma_38,12,153.47,False
Tramadol 650mg,Tramadol + Excipients,Pharma_99,24,278.2,False
Medicine_2713,Unknown Composition,Pharma_4,21,80.28,False
Medicine_1986,Unknown Composition,Pharma_26,8,152.35,False
Dolo 650 Syrup,Dolo 650 + Excipients,Pharma_2,22,66.06,True
Augmentin Tablet,Augmentin + Excipients,Pharma_11,20,334.55,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_30,2,476.01,True
Medicine_9079,Unknown Composition,Pharma_21,20,315.86,False
Otrivin Syrup,Otrivin + Excipients,Pharma_38,1,139.19,False
Medicine_2739,Unknown Composition,Pharma_20,25,137.5,False
Medicine_5963,Unknown Composition,Pharma_87,18,352.74,False
Cefixime Tablet,Cefixime + Excipients,Pharma_3,7,402.02,False
Ofloxacin Syrup,Ofloxacin + Excipients,Pharma_16,23,36.09,False
Sumo Tablet,Sumo + Excipients,Pharma_23,16,473.77,False
Medicine_9048,Unknown Composition,Pharma_96,9,480.04,False
Medicine_7407,Unknown Composition,Pharma_74,7,146.7,False
Cetirizine 650mg,Cetirizine + Excipients,Pharma_33,4,81.46,True
Cefixime Syrup,Cefixime + Excipients,Pharma_6,22,411.46,False
Medicine_3554,Unknown Composition,Pharma_27,25,104.18,False
Sumo Syrup,Sumo + Excipients,Pharma_63,3,223.32,False
Combiflam 650mg,Combiflam + Excipients,Pharma_47,7,247.19,False
Dextromethorphan 650mg,Dextromethorphan + Excipients,Pharma_80,1,480.62,False
Ofloxacin 650mg,Ofloxacin + Excipients,Pharma_70,24,10.18,False
Cefixime 500mg,Cefixime + Excipients,Pharma_55,10,464.04,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_84,28,345.72,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_86,11,242.34,True
Azithromycin 650mg,Azithromycin + Excipients,Pharma_90,9,55.15,True
Amoxicillin 500mg,Amoxicillin + Excipients,Pharma_77,24,209.57,False
Volini 500mg,Volini + Excipients,Pharma_64,17,197.49,False
Medicine_9005,Unknown Composition,Pharma_94,10,194.27,False
Medicine_3353,Unknown Composition,Pharma_96,18,179.04,False
Medicine_4423,Unknown Composition,Pharma_71,25,136.38,False
Sumo Syrup,Sumo + Excipients,Pharma_17,4,296.96,False
Amoxicillin Syrup,Amoxicillin + Excipients,Pharma_81,20,352.77,False
Combiflam 650mg,Combiflam + Excipients,Pharma_81,17,78.51,False
Benadryl 500mg,Benadryl + Excipients,Pharma_94,21,200.18,False
Tramadol 500mg,Tramadol + Excipients,Pharma_9,9,21.07,False
Sinarest Tablet,Sinarest + Excipients,Pharma_12,29,211.26,False
Medicine_3051,Unknown Composition,Pharma_93,29,369.66,False
Paracetamol 650mg,Paracetamol + Excipients,Pharma_82,21,392.11,True
Medicine_9613,Unknown Composition,Pharma_92,1,421.49,False
Combiflam Syrup,Combiflam + Excipients,Pharma_67,18,485.95,False
Medicine_6117,Unknown Composition,Pharma_48,12,147.38,False
Ibuprofen Tablet,Ibuprofen + Excipients,Pharma_34,16,215.65,False
Crocin Syrup,Crocin + Excipients,Pharma_45,23,86.23,False
Aceclofenac Syrup,Aceclofenac + Excipients,Pharma_42,22,120.45,False
Volini Syrup,Volini + Excipients,Pharma_94,29,253.55,False
Ascoril Syrup,Ascoril + Excipients,Pharma_96,29,54.83,False
Medicine_8268,Unknown Composition,Pharma_19,26,103.37,False
Ascoril 650mg,Ascoril + Excipients,Pharma_90,16,499.85,False
Medicine_7113,Unknown Composition,Pharma_14,10,130.44,False
Medicine_5350,Unknown Composition,Pharma_25,27,352.16,False
Medicine_2082,Unknown Composition,Pharma_35,15,280.89,False
Crocin Tablet,Crocin + Excipients,Pharma_98,3,449.01,False
Augmentin 500mg,Augmentin + Excipients,Pharma_46,11,274.41,False
Medicine_7233,Unknown Composition,Pharma_37,21,463.63,False
Combiflam 500mg,Combiflam + Excipients,Pharma_12,15,284.0,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_83,3,200.13,True
Otrivin Syrup,Otrivin + Excipients,Pharma_24,13,153.82,False
Crocin Syrup,Crocin + Excipients,Pharma_80,11,317.3,False
Medicine_4886,Unknown Composition,Pharma_7,6,222.55,False
Amoxicillin Syrup,Amoxicillin + Excipients,Pharma_94,9,110.96,False
Ofloxacin 500mg,Ofloxacin + Excipients,Pharma_9,7,179.08,False
Medicine_9645,Unknown Composition,Pharma_98,22,36.66,False
Augmentin Tablet,Augmentin + Excipients,Pharma_17,7,189.59,False
Ambroxol 500mg,Ambroxol + Excipients,Pharma_68,11,135.98,False
Maxtra 650mg,Maxtra + Excipients,Pharma_30,11,343.86,False
Ambroxol Syrup,Ambroxol + Excipients,Pharma_88,4,131.43,False
Azithromycin 650mg,Azithromycin + Excipients,Pharma_5,17,68.3,True
Ofloxacin Syrup,Ofloxacin + Excipients,Pharma_30,3,476.9,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_86,21,287.29,True
Cough Syrup Tablet,Cough Syrup + Excipients,Pharma_66,16,357.55,True
Crocin 500mg,Crocin + Excipients,Pharma_39,24,238.74,False
Tramadol Syrup,Tramadol + Excipients,Pharma_57,10,457.14,False
Ofloxacin Tablet,Ofloxacin + Excipients,Pharma_61,15,206.97,False
Medicine_3584,Unknown Composition,Pharma_1,21,37.96,False
Cefixime 500mg,Cefixime + Excipients,Pharma_66,2,95.25,False
Aceclofenac 500mg,Aceclofenac + Excipients,Pharma_90,15,496.14,False
Ibuprofen Syrup,Ibuprofen + Excipients,Pharma_72,11,179.95,False
Maxtra Syrup,Maxtra + Excipients,Pharma_60,22,244.23,False
Ascoril Syrup,Ascoril + Excipients,Pharma_28,12,266.93,False
Medicine_6127,Unknown Composition,Pharma_69,24,252.95,False
Benadryl 650mg,Benadryl + Excipients,Pharma_43,6,477.41,False
Dextromethorphan 500mg,Dextromethorphan + Excipients,Pharma_75,6,411.01,False
Dextromethorphan Tablet,Dextromethorphan + Excipients,Pharma_3,14,453.71,False
Maxtra 650mg,Maxtra + Excipients,Pharma_61,4,224.98,False
Volini Tablet,Volini + Excipients,Pharma_82,7,31.87,False
Tramadol Syrup,Tramadol + Excipients,Pharma_77,25,388.72,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_19,20,357.91,False
Sumo Syrup,Sumo + Excipients,Pharma_17,21,120.97,False
Dolo 650 650mg,Dolo 650 + Excipients,Pharma_45,16,33.89,True
Tramadol 650mg,Tramadol + Excipients,Pharma_45,19,355.69,False
Medicine_9601,Unknown Composition,Pharma_87,10,34.94,False
Diclofenac 650mg,Diclofenac + Excipients,Pharma_23,17,185.96,False
Volini 650mg,Volini + Excipients,Pharma_98,15,58.14,False
Medicine_3539,Unknown Composition,Pharma_25,29,113.55,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_44,10,168.03,True
Amoxicillin 500mg,Amoxicillin + Excipients,Pharma_25,1,300.52,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_41,5,210.58,True
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_6,27,95.12,False
Medicine_9389,Unknown Composition,Pharma_79,14,307.4,False
Crocin Syrup,Crocin + Excipients,Pharma_76,8,135.63,False
Combiflam 500mg,Combiflam + Excipients,Pharma_12,6,104.95,False
Levocetirizine 500mg,Levocetirizine + Excipients,Pharma_38,4,156.57,True
Crocin Tablet,Crocin + Excipients,Pharma_66,1,132.14,False
Medicine_2850,Unknown Composition,Pharma_22,1,465.23,False
Otrivin 500mg,Otrivin + Excipients,Pharma_63,1,49.89,False
Medicine_1793,Unknown Composition,Pharma_47,28,468.04,False
Ambroxol 650mg,Ambroxol + Excipients,Pharma_4,13,120.38,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_81,24,85.61,True
Medicine_2428,Unknown Composition,Pharma_65,4,497.19,False
Dextromethorphan 500mg,Dextromethorphan + Excipients,Pharma_59,2,256.02,False
Cefixime Syrup,Cefixime + Excipients,Pharma_75,2,230.27,False
Levocetirizine Syrup,Levocetirizine + Excipients,Pharma_17,29,19.45,True
Cetirizine 650mg,Cetirizine + Excipients,Pharma_44,9,287.18,True
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_31,21,49.98,False
Medicine_6852,Unknown Composition,Pharma_14,16,306.25,False
Medicine_5785,Unknown Composition,Pharma_46,24,311.65,False
Maxtra Tablet,Maxtra + Excipients,Pharma_63,8,283.5,False
Sumo Tablet,Sumo + Excipients,Pharma_13,18,288.33,False
Sumo Tablet,Sumo + Excipients,Pharma_79,19,467.11,False
Sinarest Tablet,Sinarest + Excipients,Pharma_33,18,325.33,False
Amoxicillin 650mg,Amoxicillin + Excipients,Pharma_4,21,372.93,False
Augmentin 650mg,Augmentin + Excipients,Pharma_35,14,197.19,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_80,27,441.02,True
Sumo 500mg,Sumo + Excipients,Pharma_32,14,170.2,False
Medicine_1969,Unknown Composition,Pharma_86,4,448.49,False
Medicine_2699,Unknown Composition,Pharma_64,18,167.26,False
Maxtra Tablet,Maxtra + Excipients,Pharma_1,26,407.65,False
Sumo 500mg,Sumo + Excipients,Pharma_51,16,195.83,False
Medicine_5979,Unknown Composition,Pharma_25,5,284.25,False
Medicine_9737,Unknown Composition,Pharma_27,3,472.85,False
Crocin Tablet,Crocin + Excipients,Pharma_97,28,352.52,False
Maxtra Syrup,Maxtra + Excipients,Pharma_66,27,410.21,False
Ascoril 650mg,Ascoril + Excipients,Pharma_49,27,42.26,False
Medicine_3845,Unknown Composition,Pharma_81,11,207.02,False
Sinarest Syrup,Sinarest + Excipients,Pharma_64,21,207.91,False
Medicine_8491,Unknown Composition,Pharma_20,12,13.27,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_24,21,107.53,False
Dextromethorphan 650mg,Dextromethorphan + Excipients,Pharma_90,25,141.32,False
Medicine_1230,Unknown Composition,Pharma_23,15,251.57,False
Cefixime Syrup,Cefixime + Excipients,Pharma_15,29,279.04,False
Medicine_6040,Unknown Composition,Pharma_64,19,486.26,False
Augmentin Tablet,Augmentin + Excipients,Pharma_37,24,499.66,False
Medicine_3597,Unknown Composition,Pharma_35,29,261.77,False
Medicine_4542,Unknown Composition,Pharma_66,21,188.17,False
Otrivin 500mg,Otrivin + Excipients,Pharma_6,1,107.85,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_46,14,23.21,False
Diclofenac 500mg,Diclofenac + Excipients,Pharma_49,18,448.53,False
Medicine_6194,Unknown Composition,Pharma_53,26,237.67,False
Medicine_2187,Unknown Composition,Pharma_51,7,350.99,False
Azithromycin 500mg,Azithromycin + Excipients,Pharma_53,9,241.74,True
Tramadol 650mg,Tramadol + Excipients,Pharma_75,9,351.39,False
Levocetirizine Tablet,Levocetirizine + Excipients,Pharma_82,1,297.14,True
Paracetamol Syrup,Paracetamol + Excipients,Pharma_84,27,363.22,True
Ambroxol Tablet,Ambroxol + Excipients,Pharma_57,28,257.3,False
Medicine_3661,Unknown Composition,Pharma_41,15,449.04,False
Cetirizine Syrup,Cetirizine + Excipients,Pharma_46,8,453.63,True
Ascoril 500mg,Ascoril + Excipients,Pharma_90,26,178.91,False
Volini Syrup,Volini + Excipients,Pharma_7,11,64.68,False
Ascoril Tablet,Ascoril + Excipients,Pharma_98,1,14.39,False
Medicine_4777,Unknown Composition,Pharma_33,8,493.81,False
Medicine_7353,Unknown Composition,Pharma_63,6,428.87,False
Ascoril 500mg,Ascoril + Excipients,Pharma_2,29,331.48,False
Dextromethorphan 650mg,Dextromethorphan + Excipients,Pharma_87,10,281.97,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_34,6,188.2,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_77,29,434.33,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_16,8,301.48,True
Azithromycin Tablet,Azithromycin + Excipients,Pharma_56,24,225.83,True
Medicine_2075,Unknown Composition,Pharma_3,10,89.41,False
Sumo 650mg,Sumo + Excipients,Pharma_8,5,102.49,False
Benadryl 650mg,Benadryl + Excipients,Pharma_34,29,466.68,False
Medicine_4873,Unknown Composition,Pharma_32,17,395.57,False
Combiflam 500mg,Combiflam + Excipients,Pharma_40,19,264.14,False
Medicine_9264,Unknown Composition,Pharma_5,17,476.05,False
Medicine_9497,Unknown Composition,Pharma_75,23,151.92,False
Maxtra Tablet,Maxtra + Excipients,Pharma_49,17,96.43,False
Augmentin Tablet,Augmentin + Excipients,Pharma_4,2,38.65,False
Medicine_6655,Unknown Composition,Pharma_21,1,343.69,False
Cough Syrup Syrup,Cough Syrup + Excipients,Pharma_7,2,337.98,True
Benadryl Tablet,Benadryl + Excipients,Pharma_67,21,410.24,False
Augmentin 650mg,Augmentin + Excipients,Pharma_84,2,193.16,False
Medicine_1606,Unknown Composition,Pharma_41,5,115.8,False
Diclofenac Syrup,Diclofenac + Excipients,Pharma_80,5,30.23,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_89,1,95.45,False
Ofloxacin Tablet,Ofloxacin + Excipients,Pharma_38,26,17.88,False
Medicine_8874,Unknown Composition,Pharma_21,10,69.93,False
Sinarest Tablet,Sinarest + Excipients,Pharma_11,15,31.32,False
Medicine_3315,Unknown Composition,Pharma_90,29,188.36,False
Medicine_5058,Unknown Composition,Pharma_24,28,126.27,False
Crocin 500mg,Crocin + Excipients,Pharma_43,14,144.76,False
Volini Syrup,Volini + Excipients,Pharma_74,3,312.78,False
Cough Syrup 500mg,Cough Syrup + Excipients,Pharma_40,17,498.59,True
Medicine_2716,Unknown Composition,Pharma_63,9,397.23,False
Azithromycin Tablet,Azithromycin + Excipients,Pharma_86,15,441.54,True
Medicine_7273,Unknown Composition,Pharma_27,3,128.44,False
Medicine_6679,Unknown Composition,Pharma_58,2,424.04,False
Medicine_4631,Unknown Composition,Pharma_80,12,351.82,False
Volini 650mg,Volini + Excipients,Pharma_63,10,246.35,False
Medicine_7960,Unknown Composition,Pharma_28,7,297.88,False
Dolo 650 Tablet,Dolo 650 + Excipients,Pharma_45,13,207.02,True
Medicine_2793,Unknown Composition,Pharma_27,7,390.48,False
Maxtra Syrup,Maxtra + Excipients,Pharma_61,23,76.27,False
Medicine_4109,Unknown Composition,Pharma_23,19,244.33,False
Medicine_4721,Unknown Composition,Pharma_37,16,126.77,False
Tramadol 650mg,Tramadol + Excipients,Pharma_68,14,209.83,False
Otrivin Tablet,Otrivin + Excipients,Pharma_39,25,125.3,False
Ibuprofen 500mg,Ibuprofen + Excipients,Pharma_31,14,107.37,False
Levocetirizine 650mg,Levocetirizine + Excipients,Pharma_43,18,434.45,True
Volini Tablet,Volini + Excipients,Pharma_90,25,329.41,False
Volini Syrup,Volini + Excipients,Pharma_97,28,278.5,False
Augmentin Tablet,Augmentin + Excipients,Pharma_75,13,30.95,False
Medicine_5245,Unknown Composition,Pharma_47,16,251.07,False
Sumo 650mg,Sumo + Excipients,Pharma_17,28,397.6,False
Medicine_8458,Unknown Composition,Pharma_4,23,299.33,False
Ibuprofen 650mg,Ibuprofen + Excipients,Pharma_2,6,47.86,False
Cough Syrup 650mg,Cough Syrup + Excipients,Pharma_1,20,243.05,True
